NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJV_GEMIDDELD	SJV_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8716902000001"	"Enduris Netgebied"	"De Klinker"	"4421KB"	"4421KB"	"KAPELLE"	"NL"	"ELK"	"KVB"	17	100,00	94,12	47,06	"1x35"	3459	52,94	5,88
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Klinker"	"4421KB"	"4421KB"	"KAPELLE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1687	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"De Klinker"	"4421KC"	"4421KC"	"KAPELLE"	"NL"	"ELK"	"KVB"	23	100,00	95,65	78,26	"3x25"	3061	34,78	8,70
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Klinker"	"4421KC"	"4421KC"	"KAPELLE"	"NL"	"GAS"	"KVB"	20	100,00	95,00	100,00	"G4"	1733	0,00	10,00
"8716902000001"	"Enduris Netgebied"	"Eversdijkseweg"	"4421KD"	"4421KH"	"KAPELLE"	"NL"	"ELK"	"KVB"	25	100,00	100,00	52,00	"1x35"	2981	24,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Achterweg"	"4421KE"	"4421KH"	"KAPELLE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	95,45	"G4"	1621	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Waardekensstraat"	"4421KJ"	"4421KJ"	"KAPELLE"	"NL"	"ELK"	"KVB"	16	100,00	100,00	81,25	"1x35"	3064	31,25	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Waardekensstraat"	"4421KJ"	"4421KJ"	"KAPELLE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1562	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Waardekensstraat"	"4421KK"	"4421KK"	"KAPELLE"	"NL"	"ELK"	"KVB"	11	90,91	100,00	63,64	"3x25"	2928	54,55	9,09
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Waardekensstraat"	"4421KK"	"4421KK"	"KAPELLE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	1823	0,00	9,09
"8716902000001"	"Enduris Netgebied"	"Waardekensstraat"	"4421KL"	"4421KL"	"KAPELLE"	"NL"	"ELK"	"KVB"	15	100,00	100,00	66,67	"1x35"	2565	33,33	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Waardekensstraat"	"4421KL"	"4421KL"	"KAPELLE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1524	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Waardekensstraat"	"4421KM"	"4421KM"	"KAPELLE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	63,64	"1x35"	2706	18,18	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Waardekensstraat"	"4421KM"	"4421KM"	"KAPELLE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	1282	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Biezelingseweg"	"4421KN"	"4421KR"	"KAPELLE"	"NL"	"ELK"	"KVB"	32	100,00	100,00	68,75	"1x35"	2821	21,88	3,13
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Biezelingseweg"	"4421KN"	"4421KR"	"KAPELLE"	"NL"	"GAS"	"KVB"	32	100,00	100,00	93,75	"G4"	1848	0,00	3,13
"8716902000001"	"Enduris Netgebied"	"Lingestraat"	"4421KS"	"4421KS"	"KAPELLE"	"NL"	"ELK"	"KVB"	20	100,00	100,00	50,00	"1x35"	2741	15,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Lingestraat"	"4421KS"	"4421KS"	"KAPELLE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1519	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Gildenstraat"	"4421KT"	"4421KT"	"KAPELLE"	"NL"	"ELK"	"KVB"	23	100,00	100,00	86,96	"1x35"	2670	39,13	4,35
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Gildenstraat"	"4421KT"	"4421KT"	"KAPELLE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	1483	0,00	4,35
"8716902000001"	"Enduris Netgebied"	"Gildenstraat"	"4421KV"	"4421KV"	"KAPELLE"	"NL"	"ELK"	"KVB"	31	100,00	100,00	64,52	"3x25"	3090	22,58	3,23
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Gildenstraat"	"4421KV"	"4421KV"	"KAPELLE"	"NL"	"GAS"	"KVB"	31	100,00	100,00	100,00	"G4"	1733	0,00	3,23
"8716902000001"	"Enduris Netgebied"	"De Omloop"	"4421KW"	"4421KX"	"KAPELLE"	"NL"	"ELK"	"KVB"	21	100,00	100,00	100,00	"3x25"	2970	38,10	4,76
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Omloop"	"4421KW"	"4421KX"	"KAPELLE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1419	0,00	5,00
"8716902000001"	"Enduris Netgebied"	"Kapellerie"	"4421KZ"	"4421KZ"	"KAPELLE"	"NL"	"ELK"	"KVB"	19	94,74	100,00	52,63	"3x25"	3789	89,47	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kapellerie"	"4421KZ"	"4421KZ"	"KAPELLE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1550	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Goudreinettestraat"	"4421LA"	"4421LB"	"KAPELLE"	"NL"	"ELK"	"KVB"	21	100,00	100,00	52,38	"1x35"	4535	47,62	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Goudreinettestraat"	"4421LA"	"4421LB"	"KAPELLE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	95,24	"G4"	1980	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Karmijnstraat"	"4421LC"	"4421LC"	"KAPELLE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	80,00	"3x25"	5350	90,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Karmijnstraat"	"4421LC"	"4421LC"	"KAPELLE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1709	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Karmijnstraat"	"4421LD"	"4421LD"	"KAPELLE"	"NL"	"ELK"	"KVB"	23	100,00	100,00	91,30	"1x35"	2172	13,04	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Karmijnstraat"	"4421LD"	"4421LD"	"KAPELLE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	1077	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Sterappelstraat"	"4421LE"	"4421LE"	"KAPELLE"	"NL"	"ELK"	"KVB"	24	100,00	100,00	70,83	"3x25"	4253	58,33	8,33
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sterappelstraat"	"4421LE"	"4421LE"	"KAPELLE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	1716	0,00	8,33
"8716902000001"	"Enduris Netgebied"	"Sterappelstraat"	"4421LG"	"4421LG"	"KAPELLE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	63,16	"1x35"	3669	26,32	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Sterappelstraat"	"4421LG"	"4421LG"	"KAPELLE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1443	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Odinstraat"	"4421LH"	"4421LH"	"KAPELLE"	"NL"	"ELK"	"KVB"	21	95,24	100,00	57,14	"3x25"	3745	76,19	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Odinstraat"	"4421LH"	"4421LH"	"KAPELLE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	1571	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Odinstraat"	"4421LJ"	"4421LJ"	"KAPELLE"	"NL"	"ELK"	"KVB"	14	100,00	100,00	78,57	"3x25"	3834	64,29	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Odinstraat"	"4421LJ"	"4421LJ"	"KAPELLE"	"NL"	"GAS"	"KVB"	14	100,00	100,00	100,00	"G4"	1657	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Opalstraat"	"4421LK"	"4421LK"	"KAPELLE"	"NL"	"ELK"	"KVB"	18	100,00	100,00	94,44	"3x25"	4143	83,33	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Opalstraat"	"4421LK"	"4421LK"	"KAPELLE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	1762	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Opalstraat"	"4421LL"	"4421LL"	"KAPELLE"	"NL"	"ELK"	"KVB"	12	100,00	100,00	75,00	"3x25"	4912	58,33	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Opalstraat"	"4421LL"	"4421LL"	"KAPELLE"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	1743	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Klaproos"	"4421MA"	"4421MA"	"KAPELLE"	"NL"	"ELK"	"KVB"	18	100,00	100,00	94,44	"1x35"	4068	66,67	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Klaproos"	"4421MA"	"4421MA"	"KAPELLE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	1314	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Klaproos"	"4421MB"	"4421MB"	"KAPELLE"	"NL"	"ELK"	"KVB"	22	100,00	100,00	81,82	"1x35"	4825	72,73	4,55
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Klaproos"	"4421MB"	"4421MB"	"KAPELLE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1474	0,00	5,00
"8716902000001"	"Enduris Netgebied"	"Duizendblad"	"4421MC"	"4421MC"	"KAPELLE"	"NL"	"ELK"	"KVB"	20	100,00	100,00	70,00	"3x25"	4406	90,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Duizendblad"	"4421MC"	"4421MC"	"KAPELLE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1733	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Duizendblad"	"4421MD"	"4421MD"	"KAPELLE"	"NL"	"ELK"	"KVB"	16	100,00	100,00	50,00	"1x35"	4174	81,25	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Duizendblad"	"4421MD"	"4421MD"	"KAPELLE"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1671	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Valeriaan"	"4421ME"	"4421MG"	"KAPELLE"	"NL"	"ELK"	"KVB"	17	100,00	100,00	94,12	"1x35"	3375	23,53	5,88
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Valeriaan"	"4421ME"	"4421MG"	"KAPELLE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1091	0,00	5,88
"8716902000001"	"Enduris Netgebied"	"Korenbloem"	"4421MH"	"4421MH"	"KAPELLE"	"NL"	"ELK"	"KVB"	28	100,00	82,14	60,71	"1x35"	3571	57,14	10,71
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Korenbloem"	"4421MH"	"4421MH"	"KAPELLE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	95,65	"G4"	1664	0,00	13,04
"8716902000001"	"Enduris Netgebied"	"Boterbloem"	"4421MJ"	"4421MJ"	"KAPELLE"	"NL"	"ELK"	"KVB"	21	100,00	95,24	71,43	"3x25"	4843	66,67	4,76
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Boterbloem"	"4421MJ"	"4421MJ"	"KAPELLE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1559	0,00	5,00
"8716902000001"	"Enduris Netgebied"	"Weegbree"	"4421MK"	"4421MK"	"KAPELLE"	"NL"	"ELK"	"KVB"	31	96,77	87,10	64,52	"1x35"	4772	19,35	6,45
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Weegbree"	"4421MK"	"4421MK"	"KAPELLE"	"NL"	"GAS"	"KVB"	26	100,00	100,00	100,00	"G4"	1319	0,00	3,85
"8716902000001"	"Enduris Netgebied"	"Klaproos"	"4421ML"	"4421ML"	"KAPELLE"	"NL"	"ELK"	"KVB"	33	100,00	96,97	81,82	"1x35"	4339	48,48	6,06
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Klaproos"	"4421ML"	"4421ML"	"KAPELLE"	"NL"	"GAS"	"KVB"	32	100,00	100,00	100,00	"G4"	1443	0,00	6,25
"8716902000001"	"Enduris Netgebied"	"Havikskruid"	"4421MN"	"4421MN"	"KAPELLE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	100,00	"1x35"	2096	0,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Havikskruid"	"4421MN"	"4421MN"	"KAPELLE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	890	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Fluitekruid"	"4421MP"	"4421MP"	"KAPELLE"	"NL"	"ELK"	"KVB"	13	100,00	100,00	53,85	"3x25"	4089	84,62	15,38
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Fluitekruid"	"4421MP"	"4421MP"	"KAPELLE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1396	0,00	15,38
"8716902000001"	"Enduris Netgebied"	"Fluitekruid"	"4421MR"	"4421MR"	"KAPELLE"	"NL"	"ELK"	"KVB"	13	100,00	100,00	53,85	"1x35"	4592	46,15	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Fluitekruid"	"4421MR"	"4421MR"	"KAPELLE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1278	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Duizendblad"	"4421MS"	"4421MS"	"KAPELLE"	"NL"	"ELK"	"KVB"	20	100,00	100,00	50,00	"1x35"	4383	75,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Duizendblad"	"4421MS"	"4421MS"	"KAPELLE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1797	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Duizendblad"	"4421MT"	"4421NA"	"KAPELLE"	"NL"	"ELK"	"KVB"	36	94,44	91,67	50,00	"3x25"	3697	44,44	2,78
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Duizendblad"	"4421MT"	"4421NA"	"KAPELLE"	"NL"	"GAS"	"KVB"	31	100,00	100,00	100,00	"G4"	1608	0,00	3,23
"8716902000001"	"Enduris Netgebied"	"Postweg"	"4421NB"	"4421NB"	"KAPELLE"	"NL"	"ELK"	"KVB"	22	100,00	95,45	63,64	"3x25"	3266	31,82	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Postweg"	"4421NB"	"4421NB"	"KAPELLE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	100,00	"G4"	1657	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Spaartweg"	"4421NC"	"4421ND"	"KAPELLE"	"NL"	"ELK"	"KVB"	29	100,00	96,55	79,31	"3x25"	7091	51,72	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Spaartweg"	"4421NC"	"4421ND"	"KAPELLE"	"NL"	"GAS"	"KVB"	20	100,00	95,00	100,00	"G4"	1875	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Klapweg"	"4421NE"	"4421PH"	"KAPELLE"	"NL"	"ELK"	"KVB"	48	100,00	97,92	70,83	"3x25"	4461	56,25	2,08
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Klapweg"	"4421NE"	"4421PH"	"KAPELLE"	"NL"	"GAS"	"KVB"	43	100,00	100,00	100,00	"G4"	1926	0,00	2,33
"8716902000001"	"Enduris Netgebied"	"Goessestraatweg"	"4421PJ"	"4421PN"	"KAPELLE"	"NL"	"ELK"	"KVB"	42	100,00	88,10	69,05	"3x25"	6537	33,33	2,38
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Goessestraatweg"	"4421PJ"	"4421PN"	"KAPELLE"	"NL"	"GAS"	"KVB"	37	100,00	89,19	81,08	"G4"	2728	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Dijkwelseweg"	"4421PP"	"4421PP"	"KAPELLE"	"NL"	"ELK"	"KVB"	27	100,00	100,00	66,67	"3x25"	10165	48,15	11,11
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"DYKWELSEWG"	"4421PP"	"4421PP"	"KAPELLE"	"NL"	"GAS"	"KVB"	27	100,00	96,30	96,30	"G4"	2766	0,00	11,11
"8716902000001"	"Enduris Netgebied"	"Jachthoek"	"4421PR"	"4421PR"	"KAPELLE"	"NL"	"ELK"	"KVB"	10	100,00	90,00	70,00	"3x25"	5515	20,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Jachthoek"	"4421PR"	"4421PV"	"KAPELLE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	57,14	"G4"	4345	0,00	4,76
"8716902000001"	"Enduris Netgebied"	"Vierwegen"	"4421PS"	"4421PV"	"KAPELLE"	"NL"	"ELK"	"KVB"	25	100,00	96,00	52,00	"3x25"	10724	40,00	4,00
"8716902000001"	"Enduris Netgebied"	"Noordweg"	"4421PW"	"4421QG"	"KAPELLE"	"NL"	"ELK"	"KVB"	28	100,00	89,29	60,71	"3x25"	3077	14,29	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Noordweg"	"4421PW"	"4421RC"	"KAPELLE"	"NL"	"GAS"	"KVB"	38	100,00	97,37	89,47	"G4"	2751	0,00	7,89
"8716902000001"	"Enduris Netgebied"	"Donkerewegje"	"4421QJ"	"4421RA"	"KAPELLE"	"NL"	"ELK"	"KVB"	14	100,00	100,00	85,71	"3x25"	8804	42,86	7,14
"8716902000001"	"Enduris Netgebied"	"Eversdijkse Bredeweg"	"4421RB"	"4421RC"	"KAPELLE"	"NL"	"ELK"	"KVB"	25	92,00	96,00	80,00	"3x25"	10635	60,00	12,00
"8716902000001"	"Enduris Netgebied"	"Kerkhofweg"	"4421RD"	"4421RR"	"KAPELLE"	"NL"	"ELK"	"KVB"	47	100,00	100,00	63,83	"3x25"	15385	57,45	4,26
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Kerkhofweg"	"4421RD"	"4421RR"	"KAPELLE"	"NL"	"GAS"	"KVB"	38	100,00	100,00	71,05	"G4"	2733	0,00	5,26
"8716902000001"	"Enduris Netgebied"	"Bospad"	"4421RS"	"4421SH"	"KAPELLE"	"NL"	"ELK"	"KVB"	54	100,00	83,33	59,26	"3x25"	7547	11,11	3,70
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Bospad"	"4421RS"	"4421SH"	"KAPELLE"	"NL"	"GAS"	"KVB"	41	100,00	73,17	65,85	"G4"	1223	0,00	4,88
"8716902000001"	"Enduris Netgebied"	"Handelsweg"	"4421SJ"	"4421SK"	"KAPELLE"	"NL"	"ELK"	"KVB"	35	100,00	97,14	88,57	"3x25"	3337	25,71	22,86
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Handelsweg"	"4421SJ"	"4421SK"	"KAPELLE"	"NL"	"GAS"	"KVB"	33	100,00	81,82	87,88	"G4"	660	0,00	24,24
"8716902000001"	"Enduris Netgebied"	"Veilingweg"	"4421SM"	"4421TA"	"KAPELLE"	"NL"	"ELK"	"KVB"	50	96,00	92,00	48,00	"3x25"	7631	36,00	10,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Veilingweg"	"4421SM"	"4421TA"	"KAPELLE"	"NL"	"GAS"	"KVB"	46	100,00	93,48	91,30	"G4"	1884	0,00	10,87
"8716902000001"	"Enduris Netgebied"	"Krullevaar"	"4421TC"	"4421TC"	"KAPELLE"	"NL"	"ELK"	"KVB"	40	100,00	92,50	92,50	"1x35"	1947	0,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Krullevaar"	"4421TC"	"4421TC"	"KAPELLE"	"NL"	"GAS"	"KVB"	37	100,00	100,00	100,00	"G4"	891	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"De Stampertjes"	"4421TD"	"4421TD"	"KAPELLE"	"NL"	"ELK"	"KVB"	10	100,00	100,00	90,00	"1x35"	2780	20,00	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"De Stampertjes"	"4421TD"	"4421TD"	"KAPELLE"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	885	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Torteltuin"	"4421TE"	"4421TG"	"KAPELLE"	"NL"	"ELK"	"KVB"	30	100,00	76,67	46,67	"3x25"	2240	23,33	6,67
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Torteltuin"	"4421TE"	"4421TG"	"KAPELLE"	"NL"	"GAS"	"KVB"	24	100,00	66,67	95,83	"G4"	2066	0,00	8,33
"8716902000001"	"Enduris Netgebied"	"Floddertje"	"4421TH"	"4421TK"	"KAPELLE"	"NL"	"ELK"	"KVB"	25	96,00	80,00	56,00	"1x35"	2685	60,00	4,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Floddertje"	"4421TH"	"4421TK"	"KAPELLE"	"NL"	"GAS"	"KVB"	20	100,00	100,00	100,00	"G4"	1217	0,00	5,00
"8716902000001"	"Enduris Netgebied"	"Minoes"	"4421TL"	"4423AA"	"KAPELLE"	"NL"	"ELK"	"KVB"	19	100,00	94,74	89,47	"3x25"	3482	31,58	5,26
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Minoes"	"4421TL"	"4423AB"	"KAPELLE"	"NL"	"GAS"	"KVB"	27	100,00	100,00	96,30	"G4"	2059	0,00	3,70
"8716902000001"	"Enduris Netgebied"	"Langstraat"	"4423AB"	"4423AB"	"SCHORE"	"NL"	"ELK"	"KVB"	16	100,00	100,00	50,00	"1x35"	3143	18,75	6,25
"8716902000001"	"Enduris Netgebied"	"Nieuwe Kerkplein"	"4423AC"	"4423AC"	"SCHORE"	"NL"	"ELK"	"KVB"	23	100,00	100,00	52,17	"3x25"	2916	30,43	4,35
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Nieuwe Kerkplein"	"4423AC"	"4423AC"	"SCHORE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	84,21	"G4"	1895	0,00	5,26
"8716902000001"	"Enduris Netgebied"	"Hoogte"	"4423AD"	"4423AG"	"SCHORE"	"NL"	"ELK"	"KVB"	14	100,00	100,00	71,43	"3x25"	3468	42,86	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Hoogte"	"4423AD"	"4423AG"	"SCHORE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	100,00	"G4"	1868	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Haaimeet"	"4423AH"	"4423AH"	"SCHORE"	"NL"	"ELK"	"KVB"	19	100,00	100,00	68,42	"3x25"	3255	42,11	10,53
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Haaimeet"	"4423AH"	"4423AH"	"SCHORE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1629	0,00	5,26
"8716902000001"	"Enduris Netgebied"	"Frisostraat"	"4423AJ"	"4423AK"	"SCHORE"	"NL"	"ELK"	"KVB"	18	100,00	100,00	50,00	"1x35"	3476	44,44	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Frisostraat"	"4423AJ"	"4423AK"	"SCHORE"	"NL"	"GAS"	"KVB"	18	100,00	100,00	88,89	"G4"	1629	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Steenweg"	"4423AL"	"4423AL"	"SCHORE"	"NL"	"ELK"	"KVB"	18	94,44	88,89	83,33	"3x25"	13532	50,00	5,56
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Steenweg"	"4423AL"	"4423AL"	"SCHORE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	92,31	"G4"	2183	0,00	7,69
"8716902000001"	"Enduris Netgebied"	"Steenweg"	"4423AM"	"4423AM"	"SCHORE"	"NL"	"ELK"	"KVB"	26	100,00	100,00	53,85	"1x35"	3371	38,46	3,85
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Steenweg"	"4423AM"	"4423AM"	"SCHORE"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	1529	0,00	4,17
"8716902000001"	"Enduris Netgebied"	"Boomweidelaan"	"4423AN"	"4423AN"	"SCHORE"	"NL"	"ELK"	"KVB"	39	100,00	100,00	56,41	"3x25"	3943	48,72	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Boomweidelaan"	"4423AN"	"4423AN"	"SCHORE"	"NL"	"GAS"	"KVB"	37	100,00	100,00	100,00	"G4"	1651	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Boomweidelaan"	"4423AP"	"4423AP"	"SCHORE"	"NL"	"ELK"	"KVB"	32	100,00	96,88	65,63	"3x25"	4644	53,13	3,13
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Boomweidelaan"	"4423AP"	"4423AP"	"SCHORE"	"NL"	"GAS"	"KVB"	30	100,00	100,00	96,67	"G4"	1567	0,00	3,33
"8716902000001"	"Enduris Netgebied"	"Kaai"	"4423AR"	"4423PD"	"SCHORE"	"NL"	"ELK"	"KVB"	23	100,00	95,65	73,91	"3x25"	7042	52,17	4,35
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Schoorse Bredeweg"	"4423PA"	"4423PD"	"SCHORE"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	2196	0,00	6,67
"8716902000001"	"Enduris Netgebied"	"Eeweg"	"4423PE"	"4423PE"	"SCHORE"	"NL"	"ELK"	"KVB"	11	100,00	100,00	72,73	"3x25"	13324	54,55	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Eeweg"	"4423PE"	"4424AB"	"SCHORE"	"NL"	"GAS"	"KVB"	44	100,00	97,73	97,73	"G4"	1699	0,00	0,00
"8716902000001"	"Enduris Netgebied"	"Nieuwe Schoorseweg"	"4423PG"	"4424AB"	"SCHORE"	"NL"	"ELK"	"KVB"	41	100,00	95,12	65,85	"3x25"	3626	41,46	0,00
"8716902000001"	"Enduris Netgebied"	"Prinses Beatrixweg"	"4424AC"	"4424AC"	"WEMELDINGE"	"NL"	"ELK"	"KVB"	43	100,00	95,35	65,12	"1x35"	2667	16,28	0,00
"8717127750009"	"GAS Gastransport Services (GASUNIE)"	"Prinses Beatrixweg"	"4424AC"	"4424AC"	"WEMELDINGE"	"NL"	"GAS"	"KVB"	40	100,00	100,00	97,50	"G4"	1629	0,00	0,00
