NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJA_GEMIDDELD	SJA_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8716902000001"	"STEDIN ZEELAND"	"Lakenstraat"	"4515CZ"	"4515DB"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	23	47,83	100,00	65,22	"3x25"	2411,70	91,30	91,30
"8717127750009"	"STEDIN ZEELAND"	"Hoogvogelstraat"	"4515DA"	"4515DB"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	95,24	"G4"	1302,24	0,00	85,71
"8716902000001"	"STEDIN ZEELAND"	"Schuttersstraat"	"4515EA"	"4515EA"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	22	22,73	100,00	72,73	"1x35"	2097,09	86,36	86,36
"8717127750009"	"STEDIN ZEELAND"	"Schuttersstraat"	"4515EA"	"4515EA"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	22	100,00	100,00	95,45	"G4"	1125,09	0,00	86,36
"8716902000001"	"STEDIN ZEELAND"	"Schuttersstraat"	"4515EB"	"4515EC"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	45	80,00	97,78	88,89	"1x35"	1388,51	95,56	95,56
"8717127750009"	"STEDIN ZEELAND"	"Schuttersstraat"	"4515EB"	"4515EC"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	43	100,00	100,00	100,00	"G4"	777,63	0,00	93,02
"8716902000001"	"STEDIN ZEELAND"	"Emmausstraat"	"4515ED"	"4515ED"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	32	46,88	100,00	50,00	"1x35"	2433,44	90,63	90,63
"8717127750009"	"STEDIN ZEELAND"	"Emmausstraat"	"4515ED"	"4515ED"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	31	100,00	96,77	93,55	"G4"	1160,32	0,00	87,10
"8716902000001"	"STEDIN ZEELAND"	"Laurijnstraat"	"4515EE"	"4515EE"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	15	33,33	93,33	86,67	"3x25"	1888,00	80,00	80,00
"8717127750009"	"STEDIN ZEELAND"	"Laurijnstraat"	"4515EE"	"4515EE"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	14	100,00	92,86	100,00	"G4"	1037,43	0,00	85,71
"8716902000001"	"STEDIN ZEELAND"	"Laurijnstraat"	"4515EG"	"4515EG"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	13	23,08	100,00	76,92	"1x35"	1580,23	92,31	92,31
"8717127750009"	"STEDIN ZEELAND"	"Laurijnstraat"	"4515EG"	"4515EG"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	13	100,00	100,00	92,31	"G4"	1061,15	0,00	92,31
"8716902000001"	"STEDIN ZEELAND"	"Willem Tellstraat"	"4515EH"	"4515EH"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	23	73,91	100,00	60,87	"1x35"	2327,91	95,65	95,65
"8717127750009"	"STEDIN ZEELAND"	"Willem Tellstraat"	"4515EH"	"4515EH"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	23	100,00	100,00	100,00	"G4"	1116,83	0,00	91,30
"8716902000001"	"STEDIN ZEELAND"	"Kleine Jonkvrouwstraat"	"4515EJ"	"4515EJ"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	21	33,33	100,00	57,14	"1x35"	2666,90	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Kleine Jonkvrouwstraat"	"4515EJ"	"4515EJ"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	1217,43	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Kleine Jonkvrouwstraat"	"4515EK"	"4515EK"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	21	28,57	100,00	57,14	"1x35"	1805,76	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Kleine Jonkvrouwstraat"	"4515EK"	"4515EK"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	962,86	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Stevinstraat"	"4515GA"	"4515GA"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	22	36,36	95,45	50,00	"1x35"	3457,36	90,91	90,91
"8717127750009"	"STEDIN ZEELAND"	"Stevinstraat"	"4515GA"	"4515GA"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	100,00	"G4"	1131,38	0,00	95,24
"8716902000001"	"STEDIN ZEELAND"	"Stevinstraat"	"4515GB"	"4515GB"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	17	29,41	100,00	88,24	"1x35"	2572,41	94,12	94,12
"8717127750009"	"STEDIN ZEELAND"	"Stevinstraat"	"4515GB"	"4515GB"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1186,18	0,00	94,12
"8716902000001"	"STEDIN ZEELAND"	"Parmastraat"	"4515GC"	"4515LA"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	36	44,44	94,44	50,00	"3x25"	4118,92	91,67	91,67
"8717127750009"	"STEDIN ZEELAND"	"Parmastraat"	"4515GC"	"4515LA"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	30	100,00	96,67	93,33	"G4"	1496,40	0,00	90,00
"8716902000001"	"STEDIN ZEELAND"	"Smokkelweg"	"4515LL"	"4515NA"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	48	72,92	87,50	85,42	"3x25"	7248,38	79,17	75,00
"8717127750009"	"STEDIN ZEELAND"	"Middenweg"	"4515MA"	"4515SB"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	51	100,00	94,12	84,31	"G4"	1677,94	0,00	76,47
"8716902000001"	"STEDIN ZEELAND"	"Grote Put"	"4515NB"	"4515NE"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	28	57,14	92,86	67,86	"3x25"	7287,54	67,86	67,86
"8716902000001"	"STEDIN ZEELAND"	"Boerenverdriet"	"4515RB"	"4515RC"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	13	69,23	100,00	76,92	"3x25"	4426,85	69,23	69,23
"8716902000001"	"STEDIN ZEELAND"	"Statendijk"	"4515RD"	"4515RE"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	16	37,50	93,75	81,25	"3x25"	6500,00	56,25	62,50
"8716902000001"	"STEDIN ZEELAND"	"Reigersweg"	"4515RH"	"4515RJ"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	16	75,00	93,75	81,25	"3x25"	4266,38	87,50	87,50
"8716902000001"	"STEDIN ZEELAND"	"Zevenhofstedenstraat"	"4515RK"	"4515SB"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	53	58,49	94,34	86,79	"3x25"	6277,87	79,25	81,13
"8716902000001"	"STEDIN ZEELAND"	"Watervlietseweg"	"4515SC"	"4515SC"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	13	76,92	92,31	84,62	"3x25"	3161,38	61,54	61,54
"8717127750009"	"STEDIN ZEELAND"	"Watervlietseweg"	"4515SC"	"4515SG"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	21	100,00	100,00	66,67	"G4"	1418,90	0,00	76,19
"8716902000001"	"STEDIN ZEELAND"	"Mollekotweg"	"4515SE"	"4515SG"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	26	42,31	88,46	73,08	"3x25"	8824,15	84,62	80,77
"8716902000001"	"STEDIN ZEELAND"	"Westdijk"	"4515SJ"	"4515SL"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	29	58,62	96,55	72,41	"3x25"	4662,76	82,76	82,76
"8717127750009"	"STEDIN ZEELAND"	"Westdijk"	"4515SJ"	"4515SL"	"IJZENDIJKE"	"NL"	"GAS"	"KVB"	19	100,00	100,00	94,74	"G4"	1215,68	0,00	89,47
"8716902000001"	"STEDIN ZEELAND"	"Vrijedijk"	"4515SM"	"4515SM"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	10	70,00	100,00	90,00	"3x25"	3289,70	80,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"Patientieweg"	"4515SN"	"4521AA"	"IJZENDIJKE"	"NL"	"ELK"	"KVB"	37	62,16	83,78	91,89	"3x25"	3202,00	81,08	81,08
"8717127750009"	"STEDIN ZEELAND"	"Braakmanlaan"	"4521AA"	"4521AA"	"BIERVLIET"	"NL"	"GAS"	"KVB"	27	100,00	81,48	81,48	"G4"	1485,96	0,00	77,78
"8716902000001"	"STEDIN ZEELAND"	"Braakmanlaan"	"4521AB"	"4521AC"	"BIERVLIET"	"NL"	"ELK"	"KVB"	24	70,83	83,33	54,17	"1x35"	2442,04	91,67	83,33
"8717127750009"	"STEDIN ZEELAND"	"Braakmanlaan"	"4521AB"	"4521AC"	"BIERVLIET"	"NL"	"GAS"	"KVB"	19	100,00	73,68	100,00	"G4"	1153,05	0,00	73,68
"8716902000001"	"STEDIN ZEELAND"	"Schoollaan"	"4521AD"	"4521AD"	"BIERVLIET"	"NL"	"ELK"	"KVB"	21	47,62	71,43	66,67	"3x25"	2625,05	80,95	71,43
"8717127750009"	"STEDIN ZEELAND"	"Schoollaan"	"4521AD"	"4521AD"	"BIERVLIET"	"NL"	"GAS"	"KVB"	16	100,00	68,75	93,75	"G4"	757,38	0,00	68,75
"8716902000001"	"STEDIN ZEELAND"	"Keizer Karelstraat"	"4521AE"	"4521AE"	"BIERVLIET"	"NL"	"ELK"	"KVB"	16	18,75	100,00	50,00	"1x35"	1793,06	93,75	93,75
"8717127750009"	"STEDIN ZEELAND"	"Keizer Karelstraat"	"4521AE"	"4521AE"	"BIERVLIET"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1201,69	0,00	93,75
"8716902000001"	"STEDIN ZEELAND"	"Jacob Catsstraat"	"4521AG"	"4521AH"	"BIERVLIET"	"NL"	"ELK"	"KVB"	37	29,73	100,00	56,76	"1x35"	2662,41	97,30	97,30
"8717127750009"	"STEDIN ZEELAND"	"Jacob Catsstraat"	"4521AG"	"4521AH"	"BIERVLIET"	"NL"	"GAS"	"KVB"	31	100,00	100,00	100,00	"G4"	1162,48	0,00	96,77
"8716902000001"	"STEDIN ZEELAND"	"Oude Poorte"	"4521AJ"	"4521AJ"	"BIERVLIET"	"NL"	"ELK"	"KVB"	10	50,00	100,00	50,00	"1x35"	2852,80	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Oude Poorte"	"4521AJ"	"4521AJ"	"BIERVLIET"	"NL"	"GAS"	"KVB"	10	100,00	100,00	100,00	"G4"	1420,10	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Gentsestraat"	"4521AK"	"4521AK"	"BIERVLIET"	"NL"	"ELK"	"KVB"	24	79,17	100,00	62,50	"1x35"	2213,38	91,67	91,67
"8717127750009"	"STEDIN ZEELAND"	"Gentsestraat"	"4521AK"	"4521AK"	"BIERVLIET"	"NL"	"GAS"	"KVB"	24	100,00	87,50	100,00	"G4"	934,08	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Gentsestraat"	"4521AL"	"4521AL"	"BIERVLIET"	"NL"	"ELK"	"KVB"	15	86,67	93,33	86,67	"1x35"	1450,80	93,33	93,33
"8717127750009"	"STEDIN ZEELAND"	"Gentsestraat"	"4521AL"	"4521AL"	"BIERVLIET"	"NL"	"GAS"	"KVB"	15	100,00	93,33	100,00	"G4"	718,00	0,00	93,33
"8716902000001"	"STEDIN ZEELAND"	"Gentsestraat"	"4521AM"	"4521AM"	"BIERVLIET"	"NL"	"ELK"	"KVB"	23	91,30	91,30	65,22	"1x35"	1884,65	69,57	82,61
"8717127750009"	"STEDIN ZEELAND"	"Gentsestraat"	"4521AM"	"4521AM"	"BIERVLIET"	"NL"	"GAS"	"KVB"	21	100,00	95,24	100,00	"G4"	903,76	0,00	90,48
"8716902000001"	"STEDIN ZEELAND"	"Gentsestraat"	"4521AN"	"4521AN"	"BIERVLIET"	"NL"	"ELK"	"KVB"	18	66,67	100,00	77,78	"1x35"	4082,44	88,89	88,89
"8717127750009"	"STEDIN ZEELAND"	"Gentsestraat"	"4521AN"	"4521AN"	"BIERVLIET"	"NL"	"GAS"	"KVB"	17	100,00	94,12	94,12	"G4"	1228,12	0,00	82,35
"8716902000001"	"STEDIN ZEELAND"	"Kloosterstraat"	"4521AP"	"4521AP"	"BIERVLIET"	"NL"	"ELK"	"KVB"	19	42,11	100,00	52,63	"1x35"	1937,42	94,74	94,74
"8717127750009"	"STEDIN ZEELAND"	"Kloosterstraat"	"4521AP"	"4521AP"	"BIERVLIET"	"NL"	"GAS"	"KVB"	18	100,00	94,44	100,00	"G4"	892,78	0,00	88,89
"8716902000001"	"STEDIN ZEELAND"	"Kloosterstraat"	"4521AR"	"4521AR"	"BIERVLIET"	"NL"	"ELK"	"KVB"	22	63,64	95,45	59,09	"3x25"	3282,09	100,00	95,45
"8717127750009"	"STEDIN ZEELAND"	"Kloosterstraat"	"4521AR"	"4521AR"	"BIERVLIET"	"NL"	"GAS"	"KVB"	21	100,00	90,48	100,00	"G4"	952,62	0,00	90,48
"8716902000001"	"STEDIN ZEELAND"	"Boterzandestraat"	"4521AS"	"4521AT"	"BIERVLIET"	"NL"	"ELK"	"KVB"	28	67,86	100,00	53,57	"3x25"	1978,86	89,29	89,29
"8717127750009"	"STEDIN ZEELAND"	"Boterzandestraat"	"4521AS"	"4521AT"	"BIERVLIET"	"NL"	"GAS"	"KVB"	28	100,00	100,00	100,00	"G4"	1234,64	0,00	85,71
"8716902000001"	"STEDIN ZEELAND"	"Hugevlietstraat"	"4521AV"	"4521AV"	"BIERVLIET"	"NL"	"ELK"	"KVB"	13	38,46	100,00	92,31	"3x25"	3154,08	92,31	92,31
"8717127750009"	"STEDIN ZEELAND"	"Hugevlietstraat"	"4521AV"	"4521AV"	"BIERVLIET"	"NL"	"GAS"	"KVB"	12	100,00	100,00	83,33	"G4"	1182,25	0,00	91,67
"8716902000001"	"STEDIN ZEELAND"	"Weststraat"	"4521AW"	"4521AW"	"BIERVLIET"	"NL"	"ELK"	"KVB"	25	68,00	96,00	80,00	"3x25"	3038,76	92,00	88,00
"8717127750009"	"STEDIN ZEELAND"	"Weststraat"	"4521AW"	"4521AW"	"BIERVLIET"	"NL"	"GAS"	"KVB"	23	100,00	95,65	91,30	"G4"	1256,65	0,00	91,30
"8716902000001"	"STEDIN ZEELAND"	"Weststraat"	"4521AX"	"4521AX"	"BIERVLIET"	"NL"	"ELK"	"KVB"	20	85,00	100,00	85,00	"3x25"	2250,40	95,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Weststraat"	"4521AX"	"4521AX"	"BIERVLIET"	"NL"	"GAS"	"KVB"	18	100,00	100,00	88,89	"G4"	1468,94	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Ter Wallestraat"	"4521AZ"	"4521AZ"	"BIERVLIET"	"NL"	"ELK"	"KVB"	41	85,37	95,12	68,29	"1x35"	1053,93	92,68	97,56
"8717127750009"	"STEDIN ZEELAND"	"Ter Wallestraat"	"4521AZ"	"4521BA"	"BIERVLIET"	"NL"	"GAS"	"KVB"	29	100,00	93,10	89,66	"G4"	1987,69	0,00	86,21
"8716902000001"	"STEDIN ZEELAND"	"Stadsweide"	"4521BA"	"4521BA"	"BIERVLIET"	"NL"	"ELK"	"KVB"	22	54,55	100,00	54,55	"1x35"	2980,41	95,45	95,45
"8716902000001"	"STEDIN ZEELAND"	"Stadsweide"	"4521BB"	"4521BB"	"BIERVLIET"	"NL"	"ELK"	"KVB"	16	50,00	100,00	75,00	"1x35"	2291,38	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Stadsweide"	"4521BB"	"4521BB"	"BIERVLIET"	"NL"	"GAS"	"KVB"	16	100,00	93,75	100,00	"G4"	923,88	0,00	93,75
"8716902000001"	"STEDIN ZEELAND"	"Stadsweide"	"4521BC"	"4521BC"	"BIERVLIET"	"NL"	"ELK"	"KVB"	19	57,89	100,00	84,21	"1x35"	2299,68	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Stadsweide"	"4521BC"	"4521BC"	"BIERVLIET"	"NL"	"GAS"	"KVB"	19	100,00	100,00	100,00	"G4"	1042,26	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Stadsweide"	"4521BD"	"4521BD"	"BIERVLIET"	"NL"	"ELK"	"KVB"	11	27,27	100,00	54,55	"3x25"	2817,45	81,82	90,91
"8717127750009"	"STEDIN ZEELAND"	"Stadsweide"	"4521BD"	"4521BD"	"BIERVLIET"	"NL"	"GAS"	"KVB"	11	100,00	90,91	72,73	"G4"	1005,82	0,00	81,82
"8716902000001"	"STEDIN ZEELAND"	"Beukelsstraat"	"4521BE"	"4521BE"	"BIERVLIET"	"NL"	"ELK"	"KVB"	19	73,68	100,00	89,47	"3x25"	2955,89	89,47	89,47
"8717127750009"	"STEDIN ZEELAND"	"Beukelsstraat"	"4521BE"	"4521BE"	"BIERVLIET"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	1459,06	0,00	94,12
"8716902000001"	"STEDIN ZEELAND"	"Beukelsstraat"	"4521BG"	"4521BG"	"BIERVLIET"	"NL"	"ELK"	"KVB"	22	63,64	81,82	72,73	"3x25"	2715,77	77,27	72,73
"8717127750009"	"STEDIN ZEELAND"	"Beukelsstraat"	"4521BG"	"4521BG"	"BIERVLIET"	"NL"	"GAS"	"KVB"	18	100,00	94,44	88,89	"G4"	1282,17	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Oudestad"	"4521BH"	"4521BH"	"BIERVLIET"	"NL"	"ELK"	"KVB"	21	76,19	90,48	66,67	"3x25"	2910,86	95,24	90,48
"8717127750009"	"STEDIN ZEELAND"	"Oudestad"	"4521BH"	"4521BH"	"BIERVLIET"	"NL"	"GAS"	"KVB"	18	100,00	94,44	100,00	"G4"	1033,17	0,00	88,89
"8716902000001"	"STEDIN ZEELAND"	"Burg. Maarleveldstraat"	"4521BJ"	"4521BJ"	"BIERVLIET"	"NL"	"ELK"	"KVB"	20	90,00	95,00	60,00	"3x25"	2344,25	85,00	85,00
"8717127750009"	"STEDIN ZEELAND"	"Burg. Maarleveldstraat"	"4521BJ"	"4521BJ"	"BIERVLIET"	"NL"	"GAS"	"KVB"	19	100,00	100,00	89,47	"G4"	1346,53	0,00	89,47
"8716902000001"	"STEDIN ZEELAND"	"Hoogstraat"	"4521BK"	"4521BK"	"BIERVLIET"	"NL"	"ELK"	"KVB"	11	72,73	100,00	54,55	"3x25"	4450,64	90,91	90,91
"8717127750009"	"STEDIN ZEELAND"	"Hoogstraat"	"4521BK"	"4521BK"	"BIERVLIET"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	1580,80	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Molenstraat"	"4521BL"	"4521BL"	"BIERVLIET"	"NL"	"ELK"	"KVB"	10	70,00	90,00	50,00	"1x35"	2384,00	90,00	80,00
"8717127750009"	"STEDIN ZEELAND"	"Molenstraat"	"4521BL"	"4521BN"	"BIERVLIET"	"NL"	"GAS"	"KVB"	32	100,00	90,63	78,13	"G4"	1840,75	0,00	78,13
"8716902000001"	"STEDIN ZEELAND"	"Kerkstraat"	"4521BM"	"4521BM"	"BIERVLIET"	"NL"	"ELK"	"KVB"	10	60,00	100,00	60,00	"3x25"	1536,60	80,00	90,00
"8716902000001"	"STEDIN ZEELAND"	"Markt"	"4521BN"	"4521BN"	"BIERVLIET"	"NL"	"ELK"	"KVB"	22	90,91	86,36	54,55	"3x25"	5610,45	68,18	68,18
"8716902000001"	"STEDIN ZEELAND"	"Havenstraat"	"4521BP"	"4521BP"	"BIERVLIET"	"NL"	"ELK"	"KVB"	14	50,00	92,86	64,29	"3x25"	2399,00	85,71	85,71
"8717127750009"	"STEDIN ZEELAND"	"Havenstraat"	"4521BP"	"4521BP"	"BIERVLIET"	"NL"	"GAS"	"KVB"	13	100,00	84,62	100,00	"G4"	1194,77	0,00	76,92
"8716902000001"	"STEDIN ZEELAND"	"Tuinstraat"	"4521BR"	"4521BR"	"BIERVLIET"	"NL"	"ELK"	"KVB"	13	84,62	100,00	69,23	"1x35"	2522,38	84,62	84,62
"8717127750009"	"STEDIN ZEELAND"	"Tuinstraat"	"4521BR"	"4521BR"	"BIERVLIET"	"NL"	"GAS"	"KVB"	11	100,00	100,00	100,00	"G4"	823,18	0,00	81,82
"8716902000001"	"STEDIN ZEELAND"	"Singel"	"4521BS"	"4521BS"	"BIERVLIET"	"NL"	"ELK"	"KVB"	26	65,38	100,00	57,69	"3x25"	2436,35	96,15	96,15
"8717127750009"	"STEDIN ZEELAND"	"Singel"	"4521BS"	"4521BS"	"BIERVLIET"	"NL"	"GAS"	"KVB"	25	100,00	96,00	100,00	"G4"	904,28	0,00	92,00
"8716902000001"	"STEDIN ZEELAND"	"Singel"	"4521BT"	"4521BT"	"BIERVLIET"	"NL"	"ELK"	"KVB"	17	52,94	100,00	52,94	"1x35"	2963,47	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Singel"	"4521BT"	"4521BT"	"BIERVLIET"	"NL"	"GAS"	"KVB"	17	100,00	94,12	100,00	"G4"	1196,18	0,00	94,12
"8716902000001"	"STEDIN ZEELAND"	"Noordstraat"	"4521BV"	"4521BV"	"BIERVLIET"	"NL"	"ELK"	"KVB"	19	52,63	100,00	78,95	"3x25"	2989,89	94,74	94,74
"8717127750009"	"STEDIN ZEELAND"	"Noordstraat"	"4521BV"	"4521BV"	"BIERVLIET"	"NL"	"GAS"	"KVB"	17	100,00	94,12	100,00	"G4"	1147,65	0,00	88,24
"8716902000001"	"STEDIN ZEELAND"	"Noordstraat"	"4521BW"	"4521BX"	"BIERVLIET"	"NL"	"ELK"	"KVB"	28	67,86	89,29	50,00	"3x25"	2689,14	89,29	85,71
"8717127750009"	"STEDIN ZEELAND"	"Noordstraat"	"4521BW"	"4521BX"	"BIERVLIET"	"NL"	"GAS"	"KVB"	27	100,00	92,59	88,89	"G4"	1453,78	0,00	88,89
"8716902000001"	"STEDIN ZEELAND"	"I.C. van der Lindestraat"	"4521BZ"	"4521BZ"	"BIERVLIET"	"NL"	"ELK"	"KVB"	30	40,00	96,67	63,33	"3x25"	2597,00	96,67	96,67
"8717127750009"	"STEDIN ZEELAND"	"I.C. van der Lindestraat"	"4521BZ"	"4521BZ"	"BIERVLIET"	"NL"	"GAS"	"KVB"	24	100,00	95,83	95,83	"G4"	1093,67	0,00	95,83
"8716902000001"	"STEDIN ZEELAND"	"Achterweg"	"4521CA"	"4521CC"	"BIERVLIET"	"NL"	"ELK"	"KVB"	31	35,48	90,32	67,74	"3x25"	3837,68	87,10	87,10
"8717127750009"	"STEDIN ZEELAND"	"Achterweg"	"4521CA"	"4521CC"	"BIERVLIET"	"NL"	"GAS"	"KVB"	26	100,00	100,00	92,31	"G4"	1065,50	0,00	96,15
"8716902000001"	"STEDIN ZEELAND"	"Burg. Verplankeplein"	"4521GG"	"4521GG"	"BIERVLIET"	"NL"	"ELK"	"KVB"	16	75,00	93,75	68,75	"1x35"	3160,13	93,75	93,75
"8717127750009"	"STEDIN ZEELAND"	"Burg. Verplankeplein"	"4521GG"	"4521GG"	"BIERVLIET"	"NL"	"GAS"	"KVB"	15	100,00	100,00	100,00	"G4"	1165,87	0,00	100,00
"8716902000001"	"STEDIN ZEELAND"	"Hoofdplaatseweg"	"4521GK"	"4521GK"	"BIERVLIET"	"NL"	"ELK"	"KVB"	17	58,82	94,12	76,47	"3x25"	4203,29	88,24	88,24
"8717127750009"	"STEDIN ZEELAND"	"Hoofdplaatseweg"	"4521GK"	"4521GK"	"BIERVLIET"	"NL"	"GAS"	"KVB"	12	100,00	100,00	100,00	"G4"	1498,08	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Zouteweg"	"4521GL"	"4521GS"	"BIERVLIET"	"NL"	"ELK"	"KVB"	34	50,00	100,00	58,82	"3x25"	13874,09	97,06	97,06
"8717127750009"	"STEDIN ZEELAND"	"Zouteweg"	"4521GL"	"4521GS"	"BIERVLIET"	"NL"	"GAS"	"KVB"	21	95,24	95,24	100,00	"G4"	1586,52	0,00	80,95
"8716902000001"	"STEDIN ZEELAND"	"Driewegenweg"	"4521GT"	"4521GT"	"BIERVLIET"	"NL"	"ELK"	"KVB"	21	76,19	95,24	61,90	"3x25"	2188,48	80,95	85,71
"8717127750009"	"STEDIN ZEELAND"	"Driewegenweg"	"4521GT"	"4521GT"	"BIERVLIET"	"NL"	"GAS"	"KVB"	17	100,00	88,24	100,00	"G4"	900,88	0,00	82,35
"8716902000001"	"STEDIN ZEELAND"	"Driewegenweg"	"4521GV"	"4521GV"	"BIERVLIET"	"NL"	"ELK"	"KVB"	12	41,67	91,67	66,67	"3x25"	11237,50	91,67	91,67
"8717127750009"	"STEDIN ZEELAND"	"Driewegenweg"	"4521GV"	"4522PS"	"BIERVLIET"	"NL"	"GAS"	"KVB"	124	100,00	93,55	91,13	"G4"	1702,42	0,00	76,61
"8716902000001"	"STEDIN ZEELAND"	"Nieuwlandseweg"	"4521GW"	"4522NB"	"BIERVLIET"	"NL"	"ELK"	"KVB"	159	60,38	89,31	78,62	"3x25"	7904,48	81,13	78,62
"8716902000001"	"STEDIN ZEELAND"	"Nolleweg"	"4522NC"	"4522PS"	"BIERVLIET"	"NL"	"ELK"	"KVB"	46	65,22	95,65	71,74	"3x25"	6090,65	78,26	78,26
"8716902000001"	"STEDIN ZEELAND"	"Kapitalendam"	"4522PT"	"4524AA"	"BIERVLIET"	"NL"	"ELK"	"KVB"	39	71,79	92,31	58,97	"3x25"	5738,00	79,49	82,05
"8717127750009"	"STEDIN ZEELAND"	"Kapitalendam"	"4522PT"	"4524AA"	"BIERVLIET"	"NL"	"GAS"	"KVB"	31	100,00	93,55	93,55	"G4"	1782,87	0,00	87,10
"8716902000001"	"STEDIN ZEELAND"	"Hoogstraat"	"4524AB"	"4524AB"	"SLUIS"	"NL"	"ELK"	"KVB"	23	95,65	95,65	56,52	"1x35"	2168,30	82,61	82,61
"8717127750009"	"STEDIN ZEELAND"	"Hoogstraat"	"4524AB"	"4524AB"	"SLUIS"	"NL"	"GAS"	"KVB"	21	100,00	90,48	85,71	"G4"	1297,86	0,00	76,19
"8716902000001"	"STEDIN ZEELAND"	"Hoogstraat"	"4524AC"	"4524AC"	"SLUIS"	"NL"	"ELK"	"KVB"	21	90,48	85,71	80,95	"3x25"	3713,95	71,43	71,43
"8717127750009"	"STEDIN ZEELAND"	"Hoogstraat"	"4524AC"	"4524AC"	"SLUIS"	"NL"	"GAS"	"KVB"	17	100,00	94,12	94,12	"G4"	1293,24	0,00	82,35
"8716902000001"	"STEDIN ZEELAND"	"Hoogstraat"	"4524AD"	"4524AD"	"SLUIS"	"NL"	"ELK"	"KVB"	25	100,00	100,00	96,00	"1x35"	2321,60	84,00	84,00
"8717127750009"	"STEDIN ZEELAND"	"Hoogstraat"	"4524AD"	"4524AD"	"SLUIS"	"NL"	"GAS"	"KVB"	24	100,00	100,00	100,00	"G4"	723,46	0,00	83,33
"8716902000001"	"STEDIN ZEELAND"	"Hoogstraat"	"4524AE"	"4524AG"	"SLUIS"	"NL"	"ELK"	"KVB"	29	48,28	100,00	79,31	"3x25"	3799,79	96,55	96,55
